name,neo_reference_id,is_potentially_hazardous_asteroid,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,orbit_id,minimum_orbit_intersection,jupiter_tisserand_invariant,epoch_osculation,eccentricity,semi_major_axis,inclination,ascending_node_longitude,orbital_period,perihelion_distance,perihelion_argument,aphelion_distance,perihelion_time,mean_anomaly,mean_motion
(2014 BH3),3656921,False,20.1,253.8370293645,567.5968528656,18,.265514,3.854,2457400.5,.2724268734440875,1.708656722286629,42.85214358187441,127.4751638990789,815.7942805237982,1.24317271364486,346.1150173037432,2.174140730928398,2457484.683213823839,322.8509813072932,.4412877224008659
(2014 BJ3),3656920,False,22.4,88.0146520901,196.8067450894,11,.22035,3.886,2457400.5,.35636880001803,1.871228384230174,9.620693726975549,304.6790237981758,934.9505075608655,1.20438097038239,176.4314901823267,2.538075798077959,2457610.749923236794,279.0438726401584,.3850471197017494
(2014 BK3),3656922,False,24.5,33.4622374455,74.8238376074,7,.0578537,4.150,2457400.5,.4122704544958294,1.659319558408294,9.801817985206693,304.3027931626403,780.7167107159596,.9752311299094879,132.8392378621009,2.343407986907101,2457419.471633374475,351.2518997978823,.4611147616782283
(2014 BF25),3656927,False,25.4,22.1082810359,49.435619262,8,.0199002,3.559,2457400.5,.5782999968607341,2.048684167774026,5.522738809612953,304.3096678115695,1071.052954891767,.8639301199816711,119.296188850545,3.233438215566381,2457706.770632286396,257.0569782572101,.3361178346558775
(2014 BL25),3656932,False,23.8,46.1907460282,103.2856480504,7,.135892,3.625,2456686.5,.4526059510375758,2.038222023632529,16.1730056733861,126.2130130574035,1062.859018215674,1.115710606200596,348.602406187569,2.960733441064461,2456672.464785508635,4.753854584941871,.3387090797840406
(2014 BT32),3656994,False,25.0,26.58,59.4346868419,3,.052583,5.559,2456682.5,.1422763164452941,1.11866072896027,8.440677847331367,117.7417989868659,432.1614413064901,.9595018010917954,267.1719930092699,1.277819656828745,2456583.829982951951,82.19429764467559,.8330220273971343
(2014 BU32),3656996,False,25.6,20.1629919443,45.0858206172,7,.0735508,3.992,2457400.5,.4050468386025589,1.77804962233019,4.441071021272188,132.7391602394322,865.9927231535806,1.057856243926873,353.115455559041,2.498243000733507,2457548.733322262497,298.3782396921652,.4157078811113236
(2014 BC33),3659805,False,23.7,48.3676488219,108.1533506775,8,.158774,3.498,2457400.5,.4853487782024651,2.19940101732048,4.933131152011939,325.2308411264695,1191.393041654276,1.131924420786726,139.7286577545999,3.266877613854234,2457851.172207678826,223.8216028699473,.30216728435826
(2014 BO43),3660057,False,23.0,66.7659413495,149.2931834393,6,.248448,4.526,2457400.5,.183358279675134,1.441835825730975,27.65410355056351,124.3910475067022,632.3712913388542,1.177463289150967,311.7994963820532,1.706208362310983,2457249.097416178227,86.19134189415922,.5692858055554819
(2014 BQ43),3660058,False,23.1,63.7609789875,142.5738833281,12,.0175372,3.805,2457400.5,.5706727139952398,1.837040277726721,4.767111581280057,292.3396576271904,909.4450103798677,.7886915167178442,280.2015104904876,2.885389038735598,2457656.637525794511,258.6090327247948,.3958458135359179
(2014 BS43),3660064,False,21.3,146.0679642714,326.6178974458,11,.177026,4.454,2456689.5,.5491931018785178,1.366014617113447,41.16512588498603,127.8619221903774,583.1515666600285,.6158088123295172,115.38012734,2.116220421897377,2456761.616480704909,315.4799566046561,.6173352188040616
(2014 BT43),3660061,False,25.7,19.2555078188,43.0566244241,9,.0251868,3.882,2457400.5,.5170436473963528,1.811439799470681,2.313957325333003,283.3759179612275,890.5007407909476,.8748463585134421,267.6031501066029,2.748033240427919,2457626.308643715669,268.7130330004692,.4042669292787405
(2014 BV43),3660063,False,23.7,48.3676488219,108.1533506775,3,.153109,4.265,2456686.5,.3074820437403242,1.607194324999614,13.78687215200283,117.7637092004057,744.2194435342158,1.113010929260882,329.0936853367161,2.101377720738346,2456640.750619305706,22.13026976523576,.4837282916049597
(2014 BX43),3660066,False,25.9,17.561231848,39.2681081809,4,.0170974,3.189,2456684.5,.6706108779688345,2.378625230705397,2.818038426867478,113.7480321334868,1339.946500284739,.7834932763832293,81.45425208684476,3.973757185027565,2456729.974849850920,347.7823883693473,.2686674430087321
(2014 BY43),3660065,False,25.2,24.2412481101,54.2050786336,7,.0371542,5.619,2456687.5,.1144841904445706,1.06038443121408,37.43546222873612,309.6617360173851,398.8351633274354,.9389871780465097,266.1220375240989,1.18178168438165,2456768.620835537573,286.7780188941094,.9026285370541601
(2014 BS57),3660309,False,25.4,22.1082810359,49.435619262,4,.0350743,4.861,2456687.5,.5772381587847101,1.278175609811704,12.70986878322996,125.1710028846366,527.8180233830742,.5403638742004718,113.3104024408329,2.015987345422936,2456747.965955946691,318.7589980325276,.6820532533022712
(2014 BT57),3660312,False,24.2,38.4197891064,85.9092601232,4,.050278,4.305,2456687.5,.3147018323963781,1.493739268303355,36.16440747460953,127.0032853379381,666.8230813965239,1.023656783445864,342.3196398313011,1.963821753160846,2456668.485088252142,10.26564379699134,.5398733337875078
(2014 BX57),3660310,False,26.5,13.3215566698,29.7879062798,7,.0131564,4.568,2457400.5,.3305625848794903,1.456384812465492,4.726297632810144,316.9573502811648,641.9669038570669,.9749584842776676,150.5575649542666,1.937811140653317,2457309.569749163139,50.99155440037816,.5607765724946991
(2014 BV59),3660313,False,23.8,46.1907460282,103.2856480504,3,.207241,4.792,2456686.5,.1522698469474673,1.363362342471714,15.48071588765026,118.2935492024175,581.4540074758427,1.155763367249606,314.4390750812853,1.570961317693823,2456616.150780737406,43.55584209398717,.6191375334444775
(2014 BE63),3661266,False,23.2,60.8912622106,136.1570015386,5,.133268,3.422,2456693.5,.6457219588455713,2.115522135480014,8.593067845800965,182.0031314923992,1123.892537792735,.7494830381766934,359.4934150991343,3.481561232783335,2456731.025875050654,347.9798872543749,.3203153218785674
(2014 CQ),3661270,False,22.9,69.9125232246,156.3291544087,9,.119893,3.856,2456695.5,.3649878345622495,1.740813706183457,36.40671396396116,133.6435129574829,838.9322176558089,1.105437881187273,1.384810480014846,2.376189531179641,2456694.363741561763,.4875877087046659,.4291169088796375
(2014 CR),3661269,False,22.5,84.0533402073,187.9489824394,20,.0210894,3.468,2457400.5,.5830091257408903,2.143102570120232,4.042528261402515,137.8894772738076,1145.942594954799,.8936542143413805,60.62161567610138,3.392550925899083,2457890.415568240504,206.0921119931509,.3141518620434908
(2014 CS),3661267,False,19.7,305.1792325939,682.4015094011,11,.314897,3.454,2457400.5,.4373584278784296,2.294248488711231,6.801480153368316,308.2490201732772,1269.284884793806,1.290839576526024,264.5216774230706,3.297657400896438,2456813.030379621508,166.6206427492544,.2836242708889437
(2014 CA3),3661317,False,24.2,38.4197891064,85.9092601232,9,.0814022,4.742,2457400.5,.270464787350632,1.382815150300863,9.48404594501851,123.0240023828347,593.9427979166021,1.008812344729508,53.16188158347875,1.756817955872218,2457326.838336970453,44.6477317069182,.6061189751989366
(2014 CB13),3661459,False,26.3,14.6067964271,32.6617897446,3,.0399186,3.914,2457400.5,.4362918897877866,1.827347317903515,.4298790895174442,332.8721715011656,902.2566196365901,1.030090503276747,183.3784063811202,2.624604132530283,2457613.722488201942,274.9243196646021,.3989995663816802
(2014 CD13),3661493,True,21.3,146.0679642714,326.6178974458,13,.0219643,3.205,2457400.5,.7561948152972164,2.20562003120779,6.882062938167994,332.4395850958786,1196.449776395064,.5377415990927744,284.3478984367904,3.873498463322805,2457958.314894242695,192.1589707405634,.3008901895445121
(2014 CH13),3661496,False,24.4,35.0392641108,78.3501764334,3,.0132203,5.477,2456699.5,.1550779113050046,1.142946355720087,3.621981100632971,110.6326811449109,446.3105960263512,.9657006221413493,115.8221342841432,1.320192089298825,2456782.857032217476,292.763120872623,.8066131595467313
(2014 CJ13),3661499,False,23.1,63.7609789875,142.5738833281,8,.0689571,4.344,2457400.5,.2912008879739062,1.478346695677118,36.0799353508808,322.3403380276613,656.5425373659913,1.047850825162651,164.78575409,1.908842566191585,2457339.917957094416,33.21876985078357,.5483270001732076
(2014 CN13),3661503,False,24.1,40.2304579834,89.9580388169,6,.113244,3.067,2457400.5,.608177663681951,2.651338775489041,12.9467431949137,136.696581667595,1576.871347543201,1.038853753382751,43.10799417184887,4.263823797595331,2456734.101972896801,152.138784264757,.2283001720849882
(2014 CP13),3661504,False,23.1,63.7609789875,142.5738833281,13,.0380484,3.815,2457400.5,.4666304087563627,1.891377656463297,4.256567639481196,226.0680126633135,950.0923215910785,1.008803327515177,317.6555976970712,2.773951985411416,2457686.994953281523,251.4440409236998,.3789105456584719
(2014 CT13),3661507,False,24.4,35.0392641108,78.3501764334,7,.0618501,3.180,2457400.5,.5817860912058382,2.478130486022584,15.85986153480581,326.8671727217774,1424.900971306541,1.036388637061481,163.2320356978816,3.919872334983686,2456688.147697296832,179.9751941624375,.2526491365009763
(2014 CG14),3661516,False,19.1,402.3045798343,899.5803881691,14,.425731,3.121,2457400.5,.445267466503695,2.265069226971453,45.81733769369535,326.8919922852702,1245.147057527046,1.256507590822391,124.0383107298899,3.273630863120514,2457865.288823822569,225.6191045349755,.2891224757941335
(2014 CH14),3661517,False,19.5,334.6223744549,748.2383760735,10,.353201,3.318,2457400.5,.4715325924050412,2.444051128796864,10.40433939536253,143.6201178257697,1395.609308066564,1.291601364064811,297.6783417090726,3.596500893528916,2457984.380779698265,209.3868739077298,.2579518479270774
(2014 DB),3661549,False,23.5,53.0340723319,118.5877908577,6,.0171915,4.495,2456708.5,.4879679026345364,1.352700830230198,43.21561843602964,149.1714730493304,574.646891457517,.6926262432107723,270.1090059496016,2.012775417249624,2456648.684238435117,37.47288027390267,.6264716739124907
(2014 DC),3661547,False,26.7,12.14940408,27.1668934089,8,.00913317,3.188,2457400.5,.6029867897989551,2.49778672377514,1.531915929645826,152.4238130487612,1441.887763549499,.9916543256035188,341.4538796419938,4.003919121946761,2456694.416992607423,176.2896454822447,.2496726923556012
(2014 DE),3662167,False,23.5,53.0340723319,118.5877908577,3,.172253,6.408,2456707.5,.3350340758236345,.9193309916715455,19.11072926292079,146.4735218102174,321.9632319052028,.6113237825008438,197.6272595944081,1.227338200842247,2456571.453970758642,152.1185206058228,1.118140099009804
(2014 DG6),3662251,False,23.4,55.5334911581,124.1766612574,9,.163511,4.487,2457400.5,.2559748593015299,1.50471954618131,8.119961344297231,359.8466361415159,674.1891679961268,1.119549172059288,129.681627804866,1.889889920303333,2457360.437399955379,21.39241729280704,.5339747612232004
(2014 DO7),3662284,False,23.7,48.3676488219,108.1533506775,13,.0607377,4.102,2457400.5,.4008511505039916,1.684599671124082,13.56054716768719,154.3946037468355,798.626090626512,1.009325954815348,35.16353413771792,2.359873387432816,2457544.444992043577,295.1133180547165,.4507741535435996
(2014 DP7),3662285,False,20.3,231.5021222103,517.6544821978,13,.32011,3.463,2457400.5,.4879591670030541,2.137187118464164,23.15360664828506,155.312748529266,1141.201276299483,1.094327072408733,283.2242645305205,3.180047164519594,2457757.821333676776,247.2804624432599,.3154570604471755
(2014 DF10),3662286,False,25.4,22.1082810359,49.435619262,6,.0529638,3.672,2457400.5,.4845285391532288,2.008655347641715,5.632449104659327,151.3730831093997,1039.816165362414,1.035404506386554,344.4422906055173,2.981906188896876,2457737.134773894376,243.4519767638575,.3462150445358066
(2014 DG10),3662288,False,23.2,60.8912622106,136.1570015386,4,.0576463,3.623,2456712.5,.5756523339350174,1.976014349209165,10.7831906303396,149.6773267675021,1014.573624268874,.8385170771978246,286.1313658739696,3.113511621220505,2456652.105408046527,21.42974406506784,.3548288575503079
(2014 DP21),3662482,False,25.8,18.388867207,41.1187571041,12,.0268717,3.569,2457400.5,.5156780971538476,2.097029469937652,.8476563079158411,24.53168277022441,1109.1881661197,1.015637303204662,134.1496050765407,3.178421636670642,2457826.451481304638,221.7524618874077,.3245617028708455
(2014 DQ21),3662483,False,20.9,175.6123184804,392.6810818086,5,.267783,3.679,2456717.5,.3578783876066762,1.696722042537106,54.92931764880036,135.7204563706324,807.2619445639555,1.08950189373722,297.3514262115709,2.303942191336992,2456633.157276082310,37.61279819373779,.4459519025072523
(2014 DR21),3662484,False,25.6,20.1629919443,45.0858206172,6,.0577419,3.683,2457400.5,.4785718204633693,2.001951925248069,5.77855139103611,326.120877962854,1034.615291846941,1.043874147901954,173.2048567637036,2.960029702594184,2457733.609488927719,244.0927473632203,.3479554215338794
(2014 DS22),3662585,False,21.8,116.0259082094,259.4418179074,5,.0268241,3.463,2457400.5,.5785107613059358,2.152554710398303,5.017238319703198,18.63006459723901,1153.532206902123,.9072786461331025,59.13477280486859,3.397830774663503,2457792.962819559137,237.5182745692706,.3120849143577886
(2014 DK23),3662635,False,27.2,9.6506146958,21.5794304844,6,.00452999,4.059,2457400.5,.4502678597541695,1.714722655600931,1.45079856483134,164.0923808068946,820.1423830697782,.9426381553915142,317.4977396181546,2.486807155810348,2457506.244307247690,313.5837296120698,.4389481722094722
(2014 DL23),3662640,False,24.3,36.6906137531,82.0427064882,13,.0728808,4.352,2457400.5,.3179479982217715,1.551910380579346,15.33799835014078,159.6695672271515,706.1523097908214,1.058483581654555,347.8400601196866,2.045337179504136,2457412.004257696286,354.1350715515047,.5098050307399551
(2014 DD80),3662643,False,18.7,483.6764882185,1081.533506775,7,.350945,3.005,2457400.5,.5346551308026148,2.64351076710286,30.6578676998946,310.2577942103401,1569.892997624602,1.23014417213936,132.4787691178876,4.05687736206636,2456654.854532961813,170.9876842179125,.2293149918782454
(2014 DG80),3662645,False,24.9,27.8326768072,62.2357573367,13,.0143606,3.993,2457400.5,.4258752781696634,1.770964500556043,1.602758826881642,198.797856268388,860.8217081393843,1.016754501253139,.4879396590526196,2.525174499858947,2457614.442521880457,270.5281533345189,.4182050668519023
(2014 DT110),3662878,False,19.5,334.6223744549,748.2383760735,14,.408506,3.101,2457400.5,.5473255821638633,2.537648437226629,26.01936147791694,162.7185929968167,1476.541336651906,1.148728528994346,280.5214507538521,3.926568345458911,2458079.251169862889,194.5116285706496,.2438130183448226
(2014 DW110),3662875,False,25.1,25.3837029364,56.7596852866,17,.0641162,3.522,2457400.5,.508655304500632,2.151314077670671,5.032952633851807,167.2489208063398,1152.535086892675,1.0570367604166,14.35672992850748,3.245591394924743,2457891.631070699053,206.592795774795,.3123549157801245
(2014 DY110),3662915,False,25.6,20.1629919443,45.0858206172,5,.0716266,4.368,2456718.5,.3191694322481108,1.559411667983832,6.192770760194306,344.0571549300112,711.2783601869369,1.061695131272353,172.6827652398422,2.057128204695311,2456713.088373760304,2.738991589422939,.506130961028233
(2014 DR112),3662962,False,23.2,60.8912622106,136.1570015386,6,.247695,4.063,2457400.5,.3039584373481879,1.73994147450669,13.27952864382925,334.1736454886117,838.3017783517867,1.211071582838335,146.6382017502484,2.268811366175046,2457508.335678792070,313.6910867092847,.4294396234108057
(2014 DY112),3663066,False,19.4,350.3926411083,783.5017643338,9,.119606,3.766,2457400.5,.5565758451191252,1.784139322162789,29.12464854665599,349.192513408132,870.4454801764261,.7911304711197715,42.41847694251184,2.777148173205806,2457403.083378478295,358.9315628912245,.4135813307078502
(2014 EM),3663259,False,25.4,22.1082810359,49.435619262,14,.00590597,3.659,2457400.5,.5443224705810803,1.981295231847391,4.142799365629304,350.8520044130747,1018.643500339808,.902831716297705,227.3373359843747,3.059758747397078,2457783.061453172248,224.7985059581033,.3534111785721972
(2014 ES3),3663465,False,26.0,16.7708462163,37.5007521798,6,.0250478,3.750,2457400.5,.4800457713634634,1.942752484512715,1.157352470110333,176.2495842767599,989.0645505496236,1.010142369516524,326.8439429631334,2.875362599508906,2457691.955437853268,253.9159657791091,.3639802880408036
(2014 EL12),3663543,False,19.7,305.1792325939,682.4015094011,7,.117567,3.526,2457400.5,.6289966589559243,1.995095169836198,17.56299907358964,181.5665544871663,1029.304455419053,.7401869737101272,224.4669732039571,3.250003365962269,2457645.044621875261,274.4703363406191,.3497507448886304
(2014 EM12),3663544,False,25.4,22.1082810359,49.435619262,3,.0426543,3.356,2456726.5,.649519325523241,2.179542535567312,10.2350736294108,355.115637806115,1175.293814373714,.7638875379164171,99.84018757900509,3.595197533218207,2456676.709395250835,15.25118016489434,.3063063853457234
(2014 EN12),3663743,False,25.3,23.150212221,51.7654482198,4,.0495949,3.217,2456726.5,.604221055154407,2.435012411477726,7.725856323420377,161.3360956497051,1387.87449775964,.9637266429005771,50.05287672821309,3.906298180054875,2456759.276047105374,351.4982392305777,.2593894480957217
(2014 EO12),3663742,False,25.7,19.2555078188,43.0566244241,4,.0205757,4.195,2456726.5,.3970901117087569,1.644867868182436,1.258081489775987,122.5764237925059,770.5395806980323,.9917071026597281,83.77651434313937,2.298028633705145,2456758.157867376697,345.2092838043615,.4672050716380796
(2014 EJ24),3663822,False,23.9,44.1118199997,98.6370281305,5,.0132748,3.493,2457400.5,.707172991703275,1.984428612070222,3.985690423407566,343.7011564061107,1021.060903074024,.5810942936509454,281.3035507533954,3.387762930489498,2457798.388837111788,219.7145567624785,.3525744633999573
(2014 EX24),3663828,False,28.6,5.0647145883,11.3250461062,3,.000849086,4.298,2457400.5,.5626742799710764,1.528286645874963,4.097644960866575,167.9108830060989,690.0898730925992,.6683590578178569,275.9934054794141,2.38821423393207,2457365.754670121718,18.12563731753699,.5216711823152543
(2014 EA25),3663830,False,25.2,24.2412481101,54.2050786336,6,.0478019,2.964,2457400.5,.6356326009986436,2.843304948095692,6.512956890898265,165.0720153078438,1751.191288472934,1.036007628505314,16.01445519942055,4.65060226768607,2456736.691348933361,136.4620278532658,.2055743438022271
(2014 EB25),3663826,False,27.1,10.1054341542,22.5964377109,3,.00477957,4.692,2456728.5,.4207060051724938,1.378287317762486,10.9751850862645,352.6349811242412,591.0280147170851,.7984335663267188,252.0811376452869,1.958141069198253,2456781.327820633989,327.8221421748686,.6091081827522606
(2014 EN45),3664062,False,21.2,152.9519353442,342.0109247198,7,.155785,3.225,2457400.5,.5677695143448894,2.441764344672937,14.02469360224533,295.327739075409,1393.651056949843,1.055404988553316,232.3465744620248,3.828123700792558,2456711.042356822868,178.0967698521254,.2583143019945747
(2014 EA49),3664083,False,19.8,291.4439045349,651.6883821679,9,.142695,3.186,2457400.5,.8735404430182399,2.007424062597797,10.66639403160852,211.7863240222593,1038.860216993724,.2538579576306426,182.5834513921807,3.760990167564952,2457697.457035751415,257.0944010351343,.3465336280195382
(2014 ED49),3666208,False,18.6,506.4714588346,1132.5046106177,8,.233292,3.419,2457400.5,.4703005969081007,2.305994640155631,8.322027864749952,57.90047049425575,1279.045126183037,1.221483984423557,2.682304362774747,3.390505295887706,2457806.443690486978,245.7431019565146,.2814599677763695
(2014 EQ49),3666411,True,21.8,116.0259082094,259.4418179074,8,.027125,5.420,2457400.5,.2066700226314604,1.147902885125621,15.1777021798612,11.53744861316915,449.2169636384208,.9106657698779901,50.48063977575764,1.385140000373251,2457547.651551261776,242.0735574516745,.8013944911701232
(2014 FD),3666234,False,25.5,21.113244479,47.2106498806,7,.00990191,3.818,2457400.5,.4802316661352135,1.878616712005748,6.197876022564351,178.5008997984807,940.4932849402674,.9764454783697712,27.51252153478719,2.780787945641725,2457700.284851841159,245.2489981683691,.3827778526062143
(2014 FE),3666235,False,27.3,9.216265485,20.6081961232,6,.000615905,3.598,2456738.5,.6879696648888931,1.913947208680144,2.194032874616889,359.3149744266834,967.1489372578334,.5972095889094329,88.67494444646817,3.230684828450855,2456687.103951402739,19.13105291463639,.3722280882825674
(2014 FF),3666233,False,24.2,38.4197891064,85.9092601232,11,.0387626,3.607,2457400.5,.5035136060527493,2.04975277220936,9.880097681245312,179.3614800322691,1071.89106443904,1.017674362357606,22.69074033021889,3.081831182061115,2457829.557763360936,215.8987942578177,.3358550247719446
(2014 FG),3666232,False,25.2,24.2412481101,54.2050786336,6,.0267052,3.470,2457400.5,.537410232290128,2.171089675846224,9.851709518821197,175.9749824980699,1168.463283368982,1.004323868827006,340.1882708978129,3.337855482865441,2457885.982666501753,210.4242602842315,.3080969724286302
(2014 FH),3666236,False,23.4,55.5334911581,124.1766612574,7,.0210591,3.588,2456740.5,.8528208441568499,1.735422039783968,12.00354597873522,174.0682930058165,835.0377126337866,.2554179508470021,237.9286026508879,3.215426128720934,2456694.704622024424,19.74322335599422,.4311182531679037
(2014 FZ),3666428,False,27.0,10.5816885933,23.6613750114,6,.0051697,4.787,2457400.5,.2652251996769594,1.369664209692066,2.415462128829322,18.28690533728387,585.4901432357408,1.006394746186103,176.1624206135033,1.73293367319803,2457335.863793580432,39.74282843165695,.6148694459832268
(2014 FX6),3666429,False,24.8,29.1443904535,65.1688382168,6,.00264091,3.916,2456741.5,.5104694900066947,1.789290943464933,.9530906788616593,157.621504011706,874.2182580512851,.8759125080807908,319.963979696051,2.702669378849075,2456691.195852783357,20.71507067166413,.4117964783788363
(2014 FY6),3666433,False,23.2,60.8912622106,136.1570015386,5,.0923566,5.011,2456740.5,.3044114643334557,1.256065784269555,21.98081839379864,174.2262217156868,514.1821607763543,.8737049595809095,92.03946648511619,1.638426608958201,2456818.694226361255,305.2530180207949,.7001409762183163
(2014 FB7),3666432,False,27.5,8.4053340207,18.7948982439,4,.00390073,3.518,2457400.5,.5724224381753028,2.101647494548303,1.068604581397628,11.22586347837605,1112.854121211012,.8986173115339471,124.7611712769452,3.304677677562659,2457817.990492507797,224.9449425237752,.3234925343208926
(2014 FF7),3666472,False,24.7,30.5179232594,68.2401509401,15,.11333,3.739,2457400.5,.4377619219112563,1.975383853799103,4.203659727867596,11.82758883355785,1014.088076440644,1.110636021447544,171.2026318398739,2.840131686150663,2457755.864741257953,233.8459608933672,.3549987504670866
(2014 FT32),3666541,False,25.4,22.1082810359,49.435619262,7,.0663199,3.398,2457400.5,.5350220258334741,2.280830995086536,3.808540188806625,171.8865505450657,1258.166409078374,1.060536175511559,.08347662032739371,3.501125814661513,2457988.346760230504,191.7990115170855,.286130671906672
(2014 FC33),3666625,False,23.3,58.1507039646,130.0289270043,5,.214968,4.132,2456746.5,.3172547574546324,1.599002152175115,33.38183197393391,180.4329271276794,738.5365601787404,1.091711112217364,58.38038759429442,2.106293192132867,2456798.276812709152,334.7613678451023,.4874504789754388
(2014 FG33),3666626,False,25.1,25.3837029364,56.7596852866,3,.138436,4.844,2456742.5,.2506379061989069,1.32162182169963,21.68853991337499,3.887772135000282,554.9568649293055,.9903732955220497,106.1851882732048,1.65287034787721,2456668.430433124752,48.0488588576809,.6486990660902257
(2014 FM33),3666632,False,26.4,13.9493822934,31.1917670523,5,.0235477,3.991,2457400.5,.4313090391373582,1.768828929655937,4.355636395312672,15.14187835150708,859.2651059557388,1.005917023607673,154.283287801933,2.531740835704201,2457588.596835938184,281.1944480598585,.4189626664748374
(2014 FS37),3666676,False,24.4,35.0392641108,78.3501764334,15,.0796437,3.872,2457400.5,.4214448011962938,1.863482223960391,5.763859129996087,184.0482869455181,929.1510207344978,1.078127328550577,6.819145991801952,2.648837119370206,2457674.889527749319,253.6876484172953,.3874504703394917
(2014 FM38),3666682,False,25.1,25.3837029364,56.7596852866,4,.035379,4.308,2456745.5,.5055906426295745,1.530343813551964,13.98530592920959,4.909174918352318,691.4836968939285,.7566163014140329,96.99439680676396,2.304071325689896,2456683.862680605893,32.08959962693424,.5206196496274343
(2014 FP38),3666684,False,24.7,30.5179232594,68.2401509401,7,.0640388,4.970,2457400.5,.1775297468585226,1.283815380958497,20.35450417448821,6.456015685154367,531.3152589043921,1.055899961363857,163.6657918090709,1.511730800553136,2457258.235994808694,96.39294375711896,.6775638266861455
(2014 FB44),3666731,False,25.5,21.113244479,47.2106498806,7,.0156656,4.487,2457400.5,.3246289432307499,1.489544385757967,10.83956583490079,188.7786761499185,664.0160857963801,1.005995165914062,344.5757902923713,1.973093605601872,2457397.397699061074,1.681929642824689,.5421555406571786
(2014 FH54),3666928,False,22.2,96.5061469579,215.7943048444,5,.0828171,2.591,2456751.5,.8709538004577474,2.73208048006264,15.33804156004276,13.97777925854103,1649.44811699243,.3525646027956567,48.64859549296083,5.111596357329622,2456695.644573264012,12.19071604484299,.2182548188641523
(2014 FY56),3667125,False,21.3,146.0679642714,326.6178974458,3,.249348,3.881,2456752.5,.384929868444388,1.732373238696665,34.54032799950022,25.97042360981107,832.8381795929077,1.065531035828579,66.86905238736163,2.39921544156475,2456631.082756908713,52.48343385773804,.4322568403095646
(2014 GF1),3666916,False,26.0,16.7708462163,37.5007521798,4,.0524797,3.432,2457400.5,.5290196223306367,2.233065627388665,7.810224879000501,192.077033296149,1218.851109310544,1.051730092547987,356.7886880872218,3.414401162229343,2457965.828838501714,193.0244110162567,.295360111870955
(2014 GG1),3666915,False,26.3,14.6067964271,32.6617897446,5,.00146063,4.504,2457400.5,.3447368181373179,1.484523334957086,5.010968849793885,182.9890420786291,660.6614553939085,.9727534840133802,335.9315210582584,1.996293185900791,2457381.344123284118,10.43819881032059,.5449084354184943
(2014 GH1),3666926,False,22.1,101.054341542,225.9643771094,12,.291023,3.813,2457400.5,.3401838710424331,1.956297412826547,1.120662140768278,321.142626377383,999.4262401235884,1.290796586020916,231.0424297139888,2.621798239632179,2457750.710304333801,233.8519117282952,.3602066721356872
(2014 GL1),3666924,False,24.8,29.1443904535,65.1688382168,4,.0147037,4.652,2456751.5,.647933685695058,1.34062883508535,4.830855895852237,12.46904931498543,566.9715424243589,.4719902528194269,60.04431577228481,2.209267417351273,2456686.060222577803,41.55115047089669,.634952503013903
(2014 GN1),3666927,False,24.6,31.9561886721,71.4562101727,6,.00248601,2.908,2457400.5,.7489607751026208,2.649380626446711,2.961127237761003,193.083120621107,1575.124770137293,.6650984589213151,80.31805420076276,4.633662793972106,2456797.290601034218,137.865512462707,.2285533227749451
(2014 GQ1),3666973,False,21.7,121.4940407996,271.6689340891,16,.112506,3.380,2457400.5,.5681376836949484,2.170232653002142,22.50438904865921,22.07184494254109,1167.771487281266,.9372417004463623,117.9823511199567,3.403223605557922,2457879.542065686412,212.321155700926,.3082794912540036
(2014 GR1),3666972,False,24.0,42.1264610556,94.1976305719,3,.0587507,4.973,2456752.5,.2830805213018502,1.293815629024053,5.801154268377671,168.6059975361716,537.5353330671114,.9275616262914431,89.92156234309697,1.660069631756663,2456807.216127499142,323.3553281282965,.6697234169629067
(2014 GF17),3666975,False,23.1,63.7609789875,142.5738833281,9,.283915,3.401,2457400.5,.4450750703542798,2.309640692277697,15.77317477792552,195.2471710233263,1282.079808920327,1.281677198669093,351.6717621175195,3.3376041858863,2458025.194632815472,184.5896501537172,.2807937520700567
(2014 GC34),3667089,False,23.1,63.7609789875,142.5738833281,3,.0293972,5.593,2456752.5,.715936346905235,1.043706945100263,13.81639989447208,13.44665534732807,389.4630736150088,.2964792075855581,39.53406151771195,1.790934682614968,2456684.784683979839,62.59261896380853,.9243495067670174
(2014 GD34),3667090,False,25.6,20.1629919443,45.0858206172,7,.0627007,5.447,2457400.5,.08738333400174057,1.150978833502174,8.55596337561995,22.73410902454458,451.0237716661284,1.05040246566532,143.6808738126522,1.251555201339029,2457623.702407774165,181.8433886491889,.7981840927588424
(2014 GS34),3667092,False,24.3,36.6906137531,82.0427064882,7,.0566213,3.696,2456754.5,.4896397439376605,1.980059226388487,6.996716465097483,186.9863046441564,1017.69044761494,1.010543533798226,44.52324183505495,2.949574918978748,2456783.325177409322,349.8033199666209,.3537421431474534
(2014 GU34),3667091,False,25.6,20.1629919443,45.0858206172,4,.0112089,4.269,2456754.5,.3792334808286887,1.602066848974975,5.806143256124742,14.54816833537601,740.6608301220443,.9945094613179463,158.1845779607522,2.209624236632004,2456733.219368072758,10.34350296686373,.4860524350135811
